dataset_type,fault_id,fault_description,file,iteration,segment,window,start_time_s,original_fault_id,label_origin,label_rationale,ax_mean,ax_std,ax_rms,ax_peak,ax_p2p,ax_crest,ay_mean,ay_std,ay_rms,ay_peak,ay_p2p,ay_crest,az_mean,az_std,az_rms,az_peak,az_p2p,az_crest,acc_mag_rms,acc_mag_std,acc_mag_peak,acc_mag_p2p,acs_mean,acs_std,acs_rms,acs_min,acs_max,acs_p2p,rpm_mean,rpm_median,rpm_std,rpm_min,rpm_max,rpm_p2p,rpm_cv_percent,rpm_slope_rpm_per_s,dominant_frequency_Hz,dominant_amplitude,spectral_energy,spectral_centroid_Hz,group
healthy,HEALTHY,,healthy_cc_03A_1.csv,1,0,15,15.006,HEALTHY,original_healthy,Original healthy recording,-0.8636020000000001,2.919093367690729,2.9190933676907287,4.514997999999999,8.3821,1.5467124313230782,1.562285,1.8175316421936096,1.8175316421936096,2.772585,5.1679,1.5254672521979975,10.8001435,1.880031442332215,1.8800314423322155,2.7785565000000005,5.3881,1.4779308672375966,3.9190618244458393,0.8147184732071842,5.042276817621307,2.8652482041618392,1249.1,4.023679907746142,1249.106480649268,1233,1260,27.0,3004.972,3004.96,0.4050999876573679,3004.06,3005.86,1.800000000000182,0.013480990427111,0.2567764194116658,100.0,76.1628384085298,7611.252458701925,82.97913252344199,healthy_cc_03A_1.csv
healthy,HEALTHY,,healthy_cc_03A_1.csv,1,0,16,16.005,HEALTHY,original_healthy,Original healthy recording,-0.865907,2.8767978871222426,2.8767978871222426,4.457593,8.1858,1.5494981486026742,1.4780369999999998,1.968146777893102,1.968146777893102,3.425737,5.7641,1.7405902031693214,10.8228175,1.777915189243781,1.7779151892437812,2.7498824999999982,5.119999999999999,1.5466893565207875,3.912869821860389,0.7052194946556182,5.054953371726018,3.2292046706107067,1249.755,4.538168683511003,1249.763239577801,1237,1261,24.0,3005.855,3005.71,0.6384786605674395,3004.66,3007.22,2.559999999999945,0.0212411663426026,1.494559363985366,100.0,39.40889793066635,3180.5589922303034,70.00844190101414,healthy_cc_03A_1.csv
healthy,HEALTHY,,healthy_cc_03A_1.csv,1,0,17,17.005,HEALTHY,original_healthy,Original healthy recording,-1.012898,2.565053608717759,2.565053608717759,4.083202,7.9021,1.591858347959108,1.4914445,1.9566907394807564,1.9566907394807564,3.3433445,5.8718,1.7086729305455892,10.793620999999998,1.880061681876156,1.880061681876156,2.577920999999998,5.0242,1.3711895864115653,3.7340019541002856,1.139657008661369,4.995231922336065,3.196040744299319,1248.12,3.891734831665692,1248.12606735057,1238,1258,20.0,3004.6573,3004.51,0.6928345473488102,3003.45,3006.46,3.0100000000002183,0.0230586878360074,-1.4935273381840009,100.0,111.9916359925812,16355.10534161944,84.79655755702179,healthy_cc_03A_1.csv
healthy,HEALTHY,,healthy_cc_03A_1.csv,1,0,18,18.005,HEALTHY,original_healthy,Original healthy recording,-0.785276,3.091332429782342,3.091332429782342,4.611224,8.4443,1.491662286325082,1.5657465000000002,1.7861072389662804,1.7861072389662804,2.9208465,5.1822,1.6353141828653337,10.8124625,1.8469794872287428,1.8469794872287428,2.756637500000002,5.413300000000001,1.492511161635116,4.019682635078981,0.5573029158429157,4.967067042505517,2.16653113294383,1248.9,4.664761515876241,1248.9087116358826,1231,1266,35.0,3006.863,3006.92,0.5867972392572858,3004.81,3007.82,3.0100000000002183,0.0195152635573115,0.5055126378163194,100.0,39.57180637216131,2318.78461219162,71.59777292495832,healthy_cc_03A_1.csv
healthy,HEALTHY,,healthy_cc_03A_1.csv,1,0,19,19.005,HEALTHY,original_healthy,Original healthy recording,-0.9436104999999998,2.7346356502539324,2.7346356502539324,4.2721895,7.935599999999999,1.5622518120844704,1.4423854999999997,2.0044287383790302,2.0044287383790302,3.4163855,5.8251,1.7044185381031858,10.821925,1.7863021250827085,1.7863021250827085,2.749575,5.0853,1.5392552924789755,3.832341580411968,0.8964293491537731,4.990969865762115,3.254030064028763,1248.69,4.742773450208222,1248.6990069668511,1229,1263,34.0,3006.2241000000004,3006.085,0.8545596468357118,3004.96,3008.42,3.4600000000000364,0.0284263454223426,-1.2622095552403003,100.0,73.12469829589956,8220.91517606983,75.2819416371853,healthy_cc_03A_1.csv
healthy,HEALTHY,,healthy_cc_03A_1.csv,1,0,20,20.006,HEALTHY,original_healthy,Original healthy recording,-0.905031,2.9182159524509146,2.9182159524509146,4.556169,8.5377,1.5612857561735354,1.5074365,1.8965133520536444,1.8965133520536444,3.3892365,5.855,1.7870881300835328,10.818917,1.8791271481225,1.8791271481225,2.7621830000000003,5.43,1.4699287393936016,3.955232746434494,0.8664629526035237,5.046020647815688,3.20971086265354,1248.27,4.193697652430371,1248.2770445698343,1237,1257,20.0,3010.51075,3010.69,1.9801358381434424,3006.16,3014.17,8.010000000000218,0.0657740829573002,6.580075001875877,100.0,70.35963292883574,7193.496695895838,78.86477259038828,healthy_cc_03A_1.csv
healthy,HEALTHY,,healthy_cc_03A_1.csv,1,0,21,21.006,HEALTHY,original_healthy,Original healthy recording,-1.0247005000000002,2.625745613030659,2.625745613030659,4.1383995,8.0062,1.57608546671946,1.4662800000000002,1.9853256151825571,1.9853256151825571,3.43548,5.9663,1.7304365458882651,10.8017645,1.850960893020096,1.850960893020096,2.5980645,5.132,1.4036301414023409,3.776521421909255,1.0932931970277058,4.982771903605513,3.149466061264824,1247.575,4.159852761817419,1247.5819351850205,1237,1261,24.0,3007.143,3007.07,1.2853283627151324,3005.11,3011.44,6.329999999999927,0.0427425088436144,-3.291898297457749,100.0,113.1316136783836,17247.07883591879,82.86429159811104,healthy_cc_03A_1.csv
healthy,HEALTHY,,healthy_cc_03A_2.csv,2,0,0,0.0,HEALTHY,original_healthy,Original healthy recording,-0.9538844999999998,3.2124051499942765,3.212405149994276,12.2449845,17.2622,3.811780870797638,1.5833749999999998,2.068464787729054,2.068464787729054,13.940625,16.7582,6.739599863000455,10.9798205,2.850670339328936,2.850670339328936,29.6880795,32.6629,10.414420457676894,4.76701319584019,2.3989421894795715,35.00946636545872,32.66166989924077,1441.01,8.620899025043734,1441.0357872030795,1423,1463,40.0,3036.820625,3001.05,234.23872458348072,3000.0,4574.91,1574.91,7.713288122951968,8.34764185301666,100.0,87.67335290677954,65359.30587724632,52.289671701403,healthy_cc_03A_2.csv
healthy,HEALTHY,,healthy_cc_03A_2.csv,2,0,1,1.01,HEALTHY,original_healthy,Original healthy recording,-0.8175959999999998,3.5076458170664835,3.5076458170664835,5.181104,9.5601,1.4770887000025177,1.6069845,1.7480582978006625,1.7480582978006625,2.8722845,4.7872,1.6431285521848982,10.839339,1.815319709632163,1.8153197096321627,2.720260999999999,5.3307,1.4985024321424925,4.3191055368759805,0.6500241767394827,5.277407981431534,1.9561752121006557,1437.795,5.814032593647889,1437.8067550961082,1427,1465,38.0,3019.193351955308,3001.8,165.7886122469682,2994.76,4578.75,1583.9899999999998,5.491155845967905,48.17535718407636,100.0,59.64181007643538,4939.634813226908,79.18525108544536,healthy_cc_03A_2.csv
healthy,HEALTHY,,healthy_cc_03A_2.csv,2,0,2,2.01,HEALTHY,original_healthy,Original healthy recording,-0.8751515000000001,3.239766124783971,3.239766124783971,5.0193485,9.2991,1.5492934695508898,1.587263,1.7508053719448655,1.7508053719448655,2.808263,5.0984,1.6039835409463403,11.0393255,3.4974017595208804,3.4974017595208804,41.8246745,44.9799,11.958784656678874,5.078702891608102,2.7982258273866703,41.964963974664286,39.27277933973088,1438.405,7.0626464586583975,1438.4223388838202,1420,1466,46.0,2994.416340206186,2994.31,0.8564777473364288,2992.67,2995.81,3.1399999999998727,0.0286024937760476,1.5979811564168716,99.0,51.74071956391482,39772.260243738754,52.48359581522796,healthy_cc_03A_2.csv
healthy,HEALTHY,,healthy_cc_03A_2.csv,2,1,3,4.867,HEALTHY,original_healthy,Original healthy recording,-0.8467910000000001,3.3044652413543405,3.3044652413543405,4.357009,8.1451,1.3185216613790958,1.5259144999999998,1.8955473510676937,1.8955473510676932,3.2210145,5.2792,1.6992529878959337,10.890697,1.8757192900300936,1.8757192900300936,6.041103,8.94,3.2206860760615608,4.24628227352466,0.3972668431200487,6.62632981278477,3.600668348972228,1438.25,6.977642868476432,1438.2669258520823,1427,1495,68.0,2998.22487012987,2998.65,1.2187737274482944,2995.96,3000.0,4.039999999999964,0.0406498438322774,2.3763455992567315,50.0,22.217742704093165,885.0315262208997,51.54618616963016,healthy_cc_03A_2.csv
healthy,HEALTHY,,healthy_cc_03A_2.csv,2,1,4,5.865,HEALTHY,original_healthy,Original healthy recording,-0.8879329999999999,3.4004470964581994,3.4004470964581994,4.929967,8.938699999999999,1.4497996469743348,1.3896555000000002,2.902014717324802,2.902014717324802,31.3877555,33.5188,10.81584986892642,10.7806445,1.9747833973045623,1.9747833973045623,10.6250445,13.319,5.380359443219151,4.88717703195316,2.0528123974313184,33.149226099069786,29.95363985314409,1438.39,5.528824468184896,1438.4006256950809,1427,1449,22.0,2999.2740000000003,2998.95,1.0309093073592774,2997.75,3001.8,4.050000000000182,0.0343719615933481,2.4872121803034544,51.0,23.197668360151308,20547.68818385788,50.68929273324029,healthy_cc_03A_2.csv
healthy,HEALTHY,,healthy_cc_03A_2.csv,2,1,5,6.87,HEALTHY,original_healthy,Original healthy recording,-0.7876345,3.4999204750907915,3.4999204750907915,5.0625655,9.4008,1.446480151772212,1.6076979999999998,1.757444414767079,1.757444414767079,3.153198,5.2589,1.7941950103826787,10.8450575,1.8771990822083175,1.877199082208317,2.8246424999999995,5.3834,1.5047112087211971,4.343032419542767,0.5067121381321826,5.215185172522688,1.6437849313846955,1438.285,5.6270574015199095,1438.2960074337966,1427,1447,20.0,3029.200059171598,3000.6,187.21164439172708,2998.8,4578.41,1579.6099999999997,6.180233749332629,67.77800213077268,100.0,46.62196511424487,3191.2795350946326,76.97214028116669,healthy_cc_03A_2.csv
healthy,HEALTHY,,healthy_cc_03A_2.csv,2,1,6,7.87,HEALTHY,original_healthy,Original healthy recording,-0.7958234999999999,3.47612414034622,3.47612414034622,5.0651765,9.3625,1.4571333748441766,1.597768,1.7586024102894888,1.758602410289489,2.9696679999999995,5.2302,1.688652297201818,10.8425725,1.8663640208688523,1.8663640208688523,2.755327499999998,5.432499999999999,1.4763076598086715,4.319656946444648,0.5100647847602575,5.143219938611657,1.7059652629827924,1437.985,5.438269485783138,1437.9952833719587,1419,1452,33.0,2997.6812,2996.55,2.9434439964096573,2993.27,3001.5,8.230000000000018,0.0981906947413106,-7.1469946748669,100.0,39.12982482720668,2417.648259071469,64.69816338188365,healthy_cc_03A_2.csv
healthy,HEALTHY,,healthy_cc_03A_2.csv,2,1,7,8.87,HEALTHY,original_healthy,Original healthy recording,-0.916743,3.118382674729162,3.118382674729162,4.945456999999999,9.2943,1.5859044626168348,1.5893125,1.759353349470694,1.759353349470694,2.8870125,5.245699999999999,1.6409509214670066,10.7841685,1.93299585298514,1.93299585298514,2.8545685,5.6336,1.4767587295087408,4.068919719286988,0.8491358754673223,5.090850298535354,2.6136551780013457,1438.755,7.51165594260014,1438.7746088251629,1407,1464,57.0,3003.7840112994345,2995.66,74.97576667073352,2988.79,3574.41,585.6199999999999,2.496043869622272,13.509620131617972,100.0,55.88089088618284,6575.518279371283,75.1675927323169,healthy_cc_03A_2.csv
healthy,HEALTHY,,healthy_cc_03A_2.csv,2,1,8,9.876,HEALTHY,original_healthy,Original healthy recording,-0.976306,3.0130572543620877,3.0130572543620877,4.219094,8.0924,1.4002701056848157,1.480078,1.9523542483924377,1.9523542483924377,3.270978,5.711399999999999,1.6754018911748791,10.844699499999995,1.844867512763383,1.844867512763383,2.737899499999997,5.216900000000001,1.4840629373428358,4.036550169257128,0.6529954744252655,4.962980605142464,2.5695995957918303,1442.09,9.995093796458342,1442.1246374707007,1429,1468,39.0,2993.4119,2994.16,1.5930964785599226,2989.98,2996.4,6.420000000000073,0.0532200890415356,4.526996174904291,100.0,45.45075830797518,3581.299701971799,70.44705709726695,healthy_cc_03A_2.csv
healthy,HEALTHY,,healthy_cc_03A_2.csv,2,1,9,10.876,HEALTHY,original_healthy,Original healthy recording,-0.8665910000000002,3.242863201604255,3.242863201604255,4.904609,9.1722,1.512431667661366,1.5746265,1.7734115691366596,1.7734115691366596,3.0961265,5.4923,1.7458589725493163,10.8298335,1.8565347833067252,1.8565347833067252,2.9170335,5.612000000000001,1.571224803450432,4.13616630945789,0.7439981647784957,5.140054952566703,2.6339375917263324,1439.705,7.750353217757239,1439.725861058278,1427,1464,37.0,2991.2338,2991.03,0.9243049064026374,2989.83,2994.61,4.7800000000002,0.0309004567413833,-1.0138093452333743,100.0,67.17802715986164,6152.409323600188,80.13217463662545,healthy_cc_03A_2.csv
healthy,HEALTHY,,healthy_cc_03A_2.csv,2,1,10,11.876,HEALTHY,original_healthy,Original healthy recording,-0.9579314999999998,2.969570749495245,2.969570749495245,4.3164685,8.327,1.4535664795101093,1.4923829999999998,1.947009605731569,1.947009605731569,3.276083,5.7557,1.682622926130375,10.8335825,1.850510652912798,1.850510652912798,2.8153825,5.4085,1.5214084261381824,4.004196113780206,0.7208476229527734,5.010049403757163,2.650995256797519,1441.73,9.614421459453505,1441.7620573451086,1427,1467,40.0,2992.0598,2992.22,0.8475800611151589,2990.13,2993.56,3.4299999999998363,0.028327644424592,2.173176329409761,100.0,52.41879738515733,4783.867688397775,71.67594352280148,healthy_cc_03A_2.csv
healthy,HEALTHY,,healthy_cc_03A_2.csv,2,1,11,12.876,HEALTHY,original_healthy,Original healthy recording,-0.8949940000000001,3.188951062992971,3.188951062992971,4.884606,9.1901,1.53172811482895,1.574466,1.7976850124657546,1.7976850124657546,2.965466,5.3283000000000005,1.6496026720123147,10.8157745,1.884118305919177,1.8841183059191773,2.9088745,5.6167,1.5438916393208597,4.117157038164533,0.7918210157225988,5.196226326387473,2.715082465011786,1439.06,6.927221665285441,1439.0766727315122,1425,1461,36.0,2994.2925,2993.71,1.4126676006761325,2992.67,2998.05,5.380000000000109,0.0471786774563985,4.256263406585016,100.0,68.7084918228224,6669.811319458127,70.30907705270012,healthy_cc_03A_2.csv
healthy,HEALTHY,,healthy_cc_03A_2.csv,2,1,12,13.876,HEALTHY,original_healthy,Original healthy recording,-1.05936,2.781105375259989,2.781105375259989,4.00194,7.769100000000001,1.43897460182568,1.4761095,1.9586041942821808,1.9586041942821808,3.2215095,5.7042,1.6447986323141048,10.809845,1.9134958429468825,1.9134958429468825,2.8371450000000014,5.122400000000001,1.4827024633775276,3.9028379211971833,0.9023947521870804,5.007065143885712,2.568042673670392,1442.27,10.691449854907429,1442.3096269525486,1425,1467,42.0,2995.5011000000004,2995.81,1.6713481953201728,2992.52,2998.35,5.829999999999927,0.0557952789708597,-5.462149553738753,100.0,87.65680689981241,10434.28811914528,82.81414679019895,healthy_cc_03A_2.csv
healthy,HEALTHY,,healthy_cc_03A_2.csv,2,1,13,14.876,HEALTHY,original_healthy,Original healthy recording,-0.8694155000000001,3.2448439498702784,3.2448439498702784,4.9017845,9.1734,1.5106379769652596,1.5598700000000003,1.806539149063756,1.8065391490637563,3.3411700000000004,5.630000000000001,1.8494866284694524,10.8259185,1.8307081591033971,1.8307081591033976,2.8664185,5.560599999999999,1.565743008106682,4.140542032139935,0.621703200005614,5.033922657598396,2.263958375178403,1439.535,8.158356145695038,1439.558117965371,1404,1464,60.0,2990.0264,2990.13,0.80399442784138,2988.05,2992.67,4.619999999999891,0.0268892083307819,-0.0728358208948564,100.0,41.681683961269,2917.257706733993,74.65180249474591,healthy_cc_03A_2.csv
healthy,HEALTHY,,healthy_cc_03A_2.csv,2,1,14,15.876,HEALTHY,original_healthy,Original healthy recording,-1.0229400000000002,2.877655787112142,2.877655787112142,4.29336,8.1846,1.4919644035357618,1.4773630000000002,1.936588248758884,1.936588248758884,3.2765630000000003,5.7556,1.6919254787897615,10.832057,1.8686762749205648,1.8686762749205648,3.8719430000000017,6.716900000000001,2.0720244870474382,3.939952778242653,0.7935516000523769,4.965132883822749,2.561056785231441,1441.985,10.393977823720812,1442.0224599499136,1428,1467,39.0,2991.77525,2991.92,0.690649648881378,2989.69,2992.97,3.2799999999997453,0.0230849442611498,1.0286882172027518,100.0,71.78658926869795,7687.39783436123,68.70991758280135,healthy_cc_03A_2.csv
healthy,HEALTHY,,healthy_cc_03A_2.csv,2,1,15,16.876,HEALTHY,original_healthy,Original healthy recording,-0.8833199999999999,3.221525634726503,3.221525634726503,4.85558,9.1303,1.5072299744131084,1.5660770000000002,1.7642185518441302,1.7642185518441302,3.179777,5.493499999999999,1.8023713653142308,10.827573500000002,1.8495993121883856,1.8495993121883856,2.8716735000000018,5.579700000000001,1.5525922187991792,4.112385211713362,0.7357438686108668,5.11478587007621,2.550623404878022,1440.24,8.574520394750952,1440.2655241308803,1423,1466,43.0,2991.02495,2991.03,1.1261447497990509,2988.79,2993.27,4.480000000000018,0.0376507975902725,3.5535723393078755,100.0,66.50783853824731,6028.520934816264,80.4659511946111,healthy_cc_03A_2.csv
healthy,HEALTHY,,healthy_cc_03A_2.csv,2,1,16,17.876,HEALTHY,original_healthy,Original healthy recording,-0.9360775,3.068548924645613,3.068548924645613,4.7597225000000005,9.0453,1.5511313708480958,1.522378,1.8823541140593076,1.8823541140593076,3.1970780000000003,5.5796,1.6984466292080842,10.8338985,1.8408096130093816,1.8408096130093816,2.8467985,5.5413,1.546492630134636,4.0432449276549525,0.777153158584991,5.058552762420542,2.7092039782055424,1441.63,9.64121880262034,1441.662238528845,1429,1469,40.0,2992.70695,2992.52,0.6836265043867226,2991.47,2993.86,2.3900000000003274,0.0228430820594285,-1.736573914346475,100.0,42.90598360750786,4983.713655388063,65.2216089535312,healthy_cc_03A_2.csv
healthy,HEALTHY,,healthy_cc_03A_2.csv,2,1,17,18.876,HEALTHY,original_healthy,Original healthy recording,-0.916262,3.12033954851968,3.12033954851968,4.850137999999999,9.1243,1.5543622495509994,1.5715215,1.7586517350765472,1.7586517350765472,2.6824215,5.0577000000000005,1.5252715739556275,10.8144745,1.890922882192648,1.890922882192648,2.829774500000001,5.537800000000001,1.4965044458707346,4.050304207061922,0.8552048138585723,5.108674404858514,2.6058860297144046,1439.85,8.037256994771289,1439.872431849433,1417,1469,52.0,2993.3430000000003,2993.34,0.5526309799495993,2992.22,2994.46,2.2400000000002365,0.0184619998426374,0.9472796819928936,100.0,82.49779821367989,8877.424605991253,82.301355584054,healthy_cc_03A_2.csv
healthy,HEALTHY,,healthy_cc_03A_2.csv,2,1,18,19.876,HEALTHY,original_healthy,Original healthy recording,-1.0423145,2.7678569199905816,2.7678569199905816,3.9531855,7.6998,1.4282477795179715,1.4693785,1.964200748723956,1.964200748723956,3.2374785,5.7173,1.6482421677637733,10.811978,1.8973363014805784,1.8973363014805784,2.7961779999999994,5.025399999999999,1.473738734571206,3.888316030332861,0.8836066630597075,4.983222181596612,2.541757419398209,1441.835,10.59847984382666,1441.8739525353803,1429,1467,38.0,2995.3066000000003,2995.66,1.5508973015644856,2990.73,2997.0,6.269999999999982,0.0517775810184001,-3.8335438385956926,100.0,84.58075927752515,9739.938350170229,82.21025925871798,healthy_cc_03A_2.csv
healthy,HEALTHY,,healthy_cc_03A_2.csv,2,1,19,20.876,HEALTHY,original_healthy,Original healthy recording,-0.9027385,3.0914654198240274,3.0914654198240274,4.8289615,9.0058,1.5620299256896992,1.5577605,1.825887056526156,1.825887056526156,3.3402605,5.7066,1.8293905354447373,10.818321999999998,1.8001002813776794,1.8001002813776794,2.8061219999999985,5.3977,1.558869819103842,4.0163892998778765,0.7397811800806032,5.0389258021156165,2.7037962880144173,1440.08,8.844975975094563,1440.1071626792225,1427,1467,40.0,2986.68855,2985.82,1.85928168858301,2985.07,2990.73,5.659999999999855,0.0622522789858021,-4.644039600990928,100.0,56.79325404466989,5064.2623713182165,76.28190837015553,healthy_cc_03A_2.csv
